id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
70721,"All chargers have ""out of order""signs. ",1,0,1,0,0,0,0,0
219289,"Bwm i3 is done charging, but they locked the charger into their car so that no one may unplug them. ",0,0,0,0,1,0,0,0
82828,charged at 22 mph,0,0,0,0,0,0,1,0
138215,"Iced!  They need to fine ice vehicles that park there.

Turned around and went straight to Trader Joe's.",0,0,1,0,0,0,0,0
60266,"One level-2 j1772 dual-coupler, pepstations.com card required, located near the employee entrance.  | See http://www.sbwire.com/press-releases/electric-car-charging-stations/electric-vehicle-charging-stat/sbwire-193473.htm",1,0,1,0,1,1,0,0
166019,does anyone know if this station is free? ,0,0,0,0,1,0,0,0
280365,paid $5.50 for 2.3 hours with NO actual charging for my Leaf.,1,0,0,1,0,0,0,1
302617,Please not that Plugshare addresses are not mailing addresses. They navigate EV users to the correct driveway for each station.,0,0,0,0,1,1,0,0
77118,Got 6 KW in under an hour!,1,0,0,0,0,0,1,0
231036,Both chargers in used. Cost is high. ,0,0,1,1,0,0,0,0
244336,New charging station that works!,1,0,0,0,0,0,0,0
233631,"Nissan NCTC

2015-05-10
Plugshare and EZ-Charge apps under their current design should have separate listings for L3s so that status (like under repair) and alerts (like all stations in use and station has become available) make sense for real human EV users.    
                                                 Nissan advertises 30 minutes free with NCTC on L3s. Unfortunately, they are failing to be honest in several ways:

0. Many stations are out of order, but not listed as such on the advertising posters in Nissan dealerships or in the EZ-Charge app, which has a special icon for under repair. In Phoenix, about 5 of 21 stations are currently out of order but still using the normally working icon.

1. They do not provide 30-minute free sessions.

2. They fail to time the sessions for you.

3. They fail to cut off the session at 30 minutes.

4. If you go over, they charge you $7. This requires you to leave work or whatever you are doing, exactly in time to cut it off. If you leave too early, then you cut your session short. If you leave right on time, you must still cut your session a little short to avoid going over the 30 minutes on your own timing.

5. They refuse to document or provide measures for when the timer starts and when it ends.

6. When touch screens do not work, you cannot use NCTC over app or telephone. They say you can dispute it later, but their dispute process is opaque and time consuming. That is not a free 30-minute charge, either.

7. What they should have done, and what they probably originally meant to do, is simply provide $7 fast charges for free to NCTC customers.",1,0,0,1,0,0,0,1
148889,"Left unit looks dead, right unit working with card",1,0,0,0,0,0,0,0
289848,Two spots ICEd by Teslas..which seems even worse. ,0,0,1,0,0,0,0,1
85510,"Tom, it is a metro station. People drive many miles to get there,plug-in  and take a train to work or to get someplace far away. I'm lobbying metro to change the signs to reflect the real purpose of the lot which is to allow daily EV metro commuters the ability to have a charged car when they return back from their journey. Metro should have installed many L1 outlets to accompany the L2 so people can top off via L2 at the end of the day & use L1 during the day.",0,0,0,0,1,1,0,0
160451,"both dcfc are broken again! left side has touch screen issues. right side is blank.
was working last night... broken again :-(
informed blink support.",1,0,0,0,0,0,0,0
293485,nrg fast charger (Chademo) working ok.,1,0,0,0,0,0,0,0
230400,"Wow lots of LEAFs at the Mall of Georgia NRG station, counted 5 charging, but both on the Level 3 were fully with locked charging ports and NO drivers in site. Had to recharge on a Level 2 to make it home.",0,1,1,0,0,0,0,0
214349,Charging.,1,0,0,0,1,0,0,0
171054,Two free chargers in front of Whole Foods,0,0,0,0,0,1,0,0
111586,BMW Does not really want to invest in Combo Chargers. At least that is what they say on the phone. ,1,0,0,0,0,0,0,1
63654,Worked fine. This one wasn't Blinking.,1,0,0,0,0,0,0,0
265095,Yeah WTF I got $21.6 for 6 hrs of charging. I'm going back to my gas truck. Blink must be working for the gas companies.,0,0,0,1,0,0,0,0
309288,was iced but I asked the salesperson about if it was OK and they offered to move a car blocking access. thanks!,0,0,1,0,0,1,0,0
188669,Both spots taken @4:24pm,0,0,1,0,0,0,0,0
232627,charge via chademo seems to work fine.,1,0,0,0,0,0,0,0
231174,partially iced by jly2548 pa jeep. but cord barely went around ice. 114 mph DC charge,1,0,1,0,0,0,1,0
281968,Should be done by 2:20.  Another Leaf in line... ,0,0,0,0,1,0,0,1
56447,Charged on ClipperCreek 1772 - worked great - shopping center a couple of blocks away,1,0,0,0,0,1,0,0
207405,We charged at 4.00 pm and had a slight wait. This is a very popular and heavily used DCFC. At least two the Leafs that were there only charge there. They have no home charger. A combo charger is supposedly coming to this stie.,1,0,1,0,0,0,0,0
161567,Model S charges at 16m/hr. This is a free Charge Point charger. You need your card to use the charger.,0,0,0,0,0,0,1,1
90850,Didn't see a guard. Gate open at 8:22 pm. ,0,0,0,0,0,1,0,0
147299,"Tried to charge a Tesla on Sunday, Sep 15, 2014. One Charger showed an error and would not charge due to cable error according to the Tesla display. The other Charger did not show an error but would not charge with the Tesla indicating it was ready to charge.",1,0,0,0,0,0,0,1
150908,only charger in the valley...  not even the nissan dealer here in town has a charger (chargepoints app is wrong).  thanks again guys!  if you're ever here during business hours don't forget to stop into the showroom to see all their awesome stuff and thank them!,0,0,0,0,0,1,0,1
224972,Chargers are adjacent to Restaurant. Straight back from parking lot entrance.,0,0,0,0,0,1,0,0
76026,DC is out of order,1,0,0,0,0,0,0,0
166211,Cold weather caution. Very slow charge on a 40 degree day.   Was only 2X faster than Level 2,0,0,0,0,1,0,1,0
183556,CHAdeMO working as of December 30.   Charged for several minutes at 390 VDC in a Leaf.  L2 J1772 still under construction.   Great location. ,1,0,0,1,0,0,0,0
113044,"Hello, 

Thank you for reporting that charger. I will take the serial number and open a work order for that charger to be repaired. 

Best regards, 
Deidra.W 
Blink Network Contact Center
Email: support@blinknetwork.com | Phone: +1.888.998.2546",0,0,0,0,1,0,0,0
171240,saved me thank you. need more station on the outskirts of town. ,0,1,0,0,0,0,0,0
303863,9/5 still not functional ,1,0,0,0,0,0,0,0
199066,Card reader would not accept any card. Nobody answered phone. For DCQC.,1,0,0,0,0,0,0,0
107993,"Peak charging power: 30 amps, 208 volts",1,0,0,0,0,0,0,0
198139,Should be about 20 minutes.,0,0,0,0,1,0,0,0
60378,Chargers are now fully in service.  Middle unit had a fault on the L2 plug but the others worked fine.  Prime location!  Enter on Intl Blvd side (see photo) then go up one level.,1,0,0,0,1,1,0,0
237840,Both CHAdeMO chargers said error but reset both by pressing and holding the stop button for about 10 seconds. Plugged in with the left one and it worked!  I don't think a permit is needed on a Saturday. That may change if parking enforcement drives by. ,1,0,0,0,0,0,0,0
45830,Still not operational,1,0,0,0,0,0,0,0
145367,DCQC screen shows as operational.  L2 screen black but should charge per my previous experience after I called OptConnect.,1,0,0,0,0,1,0,0
68555,Stop number six on my trip back to Seattle from Sacramento. ,0,1,0,0,0,0,0,0
186150,"I was turned away from charging here due to the fact that I did not purchase my leaf here. ... after I called ahead to verify that i could charge.   I ended up charging on the regular charger for 2 hours, in the cold after hours.   I offered to buy one of their""green cards"", but they refused, and actually the staff was rude.   My dealership (Ken Garff) will charge to anyone, for FREE!  Just wanted to put this out there.   I live in Morgan and needed to charge to make the trip to SLC.  If you find yourself wanting to take your leaf for a drive in the mountains, feel free to stop and charge at my place! ",0,1,0,1,0,1,0,1
145722,"Reads blink card and nocharge, broken again",1,0,0,0,0,0,0,0
57600,"Accessible 24/7 although after hours, only one space provides access to charger and cable must stretch to available spot.",1,0,1,0,0,1,0,0
59162,Thanks City of Ojai for the free charging stations!  We'll definitely be back to patronize your fair city!,1,0,0,1,0,1,0,0
170404,Using the quick charger,1,0,0,0,0,0,0,0
187442,DC,1,0,0,0,0,0,0,0
178883,Located on employee parking only .,0,0,0,0,0,1,0,0
261042,Charged at 120 miles per hour in the Tesla,1,0,0,0,0,0,1,1
143803,What a joke. customer service inept.   flipper creek is head quartered in this town!  their machines are inoperable with this company.  please help park now get out together. ,0,0,0,0,0,1,0,0
247583,all occupied ,0,0,1,0,0,0,0,0
148763,"Could drive to spot through construction, but chargers are not currently powered on. ",0,0,0,0,0,1,0,0
72638,Not charging 12/21/2013,1,0,0,0,0,0,0,0
201685,will be done @ 330pm,0,0,0,0,1,0,0,0
264460,Thanks Carriage KIA!,0,0,0,0,0,0,0,1
71716,Good info. Thanks for the backup plan. ,0,0,0,0,1,0,0,0
117346,DC quick charger blocked by leaf and volt charging level 2. this dealer really should cut the curb and make room for 3 cars.  what a waste. ,1,0,1,0,0,0,0,0
232063,Fyi: Repairman working on single supercharger.,1,0,0,0,0,0,0,0
61536,One charger. Spot not marked for EVs so might not be possible to get close enough to charge. Lot is .50 to $1.00 per hour to park. ,0,0,1,1,0,1,0,0
78218,GE EVSE,1,0,0,0,0,0,0,0
136007,All spots are taken on a gorgeous Friday night.,0,0,1,0,0,0,0,0
41768,front blue gate charger broken on 9/2o,1,0,0,0,0,1,0,0
174293,All ready to go but no power yet. ,1,0,0,0,0,0,0,0
176571,Charger does work. Both the roof & level 9 chargers are ChargePoint now and gave me the full 6.6kw on my LEAF. ,1,0,0,0,0,0,1,1
202638,Must have sema card.  Calling 800 number would not activate because private station.,0,0,0,0,0,1,0,0
212897,Charger is down_x1f602_,1,0,0,0,0,0,0,0
206513,"Can't believe it was available! And a good thing, I was down to 15%.  :-)",0,1,1,0,0,0,0,0
159897,Here until about 11. Text if you need to charge.,0,0,0,0,1,0,0,0
185113,Brixx pizza place has nice beer selection and kids liked their bread sticks. Like this location!,0,0,0,0,0,1,0,0
295427,someone please validate this CCS charger,1,0,0,0,1,0,0,0
308679,"Screen still not working but per previous user the unit is still operational. However it took me a few times to get it going because I really never paid attention to the process and committed to memory. Simply tap your card until the blue light flashes then, for CHAdeMO, push the upper right-hand button three times and blue light should go solid and begin charging. ",1,0,0,0,1,0,0,0
270286,"Level 2s both dead, still.",1,0,0,0,0,0,0,0
49285,Super charged. No problems. ,1,0,0,0,0,0,0,0
177026,ChargePointe required,1,0,0,0,0,0,0,0
282885,Does not appear to be a public charging station (behind locked gate today).,0,0,0,0,0,1,0,0
167358,"New construction apartment complex, no public access as of 11/14/14",0,0,1,0,0,1,0,0
177424,In middle charging spot near Sears Auto while eating at Applebee's 400 feet away.,0,0,0,0,0,1,0,0
282318,"Spark EV gives me an error at this station. The charger says it's charging but my cars says ""unable to charge"". ",1,0,0,0,0,0,0,1
301944,All chargers not provisioned. ,1,0,0,0,0,0,0,0
207412,Stall 1A appears not to be energized. ,1,0,0,0,0,0,0,0
49242,Worked fine.,1,0,0,0,0,0,0,0
212461,works like a charm,1,0,0,0,0,0,0,0
283869,"Excellent. NRG called to say they would have the quick charger set to bypass the non functioning card reader. Yep! Charger is working. Thanks, NRG!",1,0,0,0,0,0,0,1
102939,Checked car into Valet to have brunch and returned to a fully charged Volt.,1,0,0,0,0,1,0,1
